rest_id,rest_name,rest_url,rest_address,city,latitude,longitude,rest_timing,rest_rating,cuisines,features
1,Agarwal Caterers,https://www.zomato.com/jaipur/agarwal-caterers-vaishali-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Crown Square, Gandhi Path, Vaishali Nagar, Jaipur",Jaipur,26.9050637343,75.7448134571,7 AM to 10:30 PM,4.3,"Mithai, North Indian, South Indian, Street Food, Chinese","['Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes']"
2,The Night Jar,https://www.zomato.com/jaipur/the-night-jar-mi-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3rd Floor, Leisure Inn Grand Chanakya, Panch Batti, MI Road, Jaipur",Jaipur,26.916729825700003,75.80793187020001,"12 Noon to 1 AM (Mon-Thu, Sun), 12 Noon to 2 AM (Fri-Sat)",4.7,"North Indian, Continental, Chinese","['Dinner', 'Credit Card', 'Cash', 'Takeaway Available', 'Lunch', 'Debit Card', 'Table booking recommended', 'Rooftop', 'Indoor Seating', 'Live Music', 'Smoking Area', 'Fullbar', 'Nightlife', 'Live Sports Screening', 'Above 18 Only', 'Air Conditioned']"
3,Stardust,https://www.zomato.com/jaipur/stardust-tonk-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Terrace Floor, Signature Tower, Behind Apex Bank, Tonk Road, Jaipur",Jaipur,26.8832270469,75.7995137572,12noon – 2am (Mon-Sun),4.4,"North Indian, Continental, Momos","['Dinner', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Live Entertainment', 'Indoor Seating', 'Valet Parking Available', 'Private Dining Area Available', 'Beer', 'Live Sports Screening', 'Rooftop', 'Outdoor Seating', 'Smoking Area', 'Poolside', 'City View', 'Table booking recommended', 'Wine', 'Air Conditioned']"
4,Muhammadi Palace,https://www.zomato.com/jaipur/muhammadi-palace-1-sindhi-camp?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1307, Opposite Metro Station, Chandpole Gate, Sindhi Camp, Jaipur",Jaipur,26.9271347429,75.8087680489,9am – 12midnight (Mon-Sun),3.9,"North Indian, Mughlai","['Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Buffet', 'Indoor Seating', 'Air Conditioned', 'Table Reservation Not Required']"
5,ZARZA,https://www.zomato.com/jaipur/zarza-bais-godam?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"9th Floor, Dreamax Plaza, Opposite Parivan Bhawan, Sahakar Marg, Bais Godam, Jaipur",Jaipur,26.8965163262,75.7932796329,"4pm – 1:30am (Mon, Tue, Thu, Fri, Sun), 4pm – 2am (Wed, Sat)",4.3,"North Indian, Continental, Italian, Chinese","['Dinner', 'Cash', 'Credit Card', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Restricted Entry', 'Wifi', 'Nightlife', 'Fullbar', 'Live Music', 'Rooftop', 'Table booking recommended', 'Air Conditioned', 'Smoking Area']"
6,Vegetrainian,https://www.zomato.com/jaipur/vegetrainian-lal-kothi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"B 46, Lal Kothi Scheme, Sahkar Marg, Lal Kothi, Jaipur",Jaipur,26.8902381872,75.7945707813,11 AM to 11 PM,4.5,"North Indian, Italian, Chinese","['Lunch', 'Cash', 'Credit Card', 'Dinner', 'Debit Card', 'Free Parking', 'Table booking recommended', 'Air Conditioned', 'Indoor Seating', 'Digital Payments Accepted', 'Kid Friendly', 'Pure Veg']"
7,OUT - Once Upon A Terrace,https://www.zomato.com/jaipur/out-once-upon-a-terrace-vaishali-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Elements Mall, 8th, Ajmer Road, DCM, Vaishali Nagar, Jaipur",Jaipur,26.895237,75.748588,2pm – 2am (Mon-Sun),4.3,"North Indian, Italian, Continental","['Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Credit Card', 'Nightlife', 'Wine', 'Indoor Seating', 'Digital Payments Accepted', 'Outdoor Seating', 'Beer', 'Rooftop', 'Free Wifi', 'Air Conditioned', 'Smoking Area']"
8,Qila Patiala,https://www.zomato.com/jaipur/qila-patiala-raja-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 5-6, Panchwati Circle, Raja Park, Jaipur",Jaipur,26.8952796238,75.8300798759,12 Noon to 1 AM,4.2,North Indian,"['Lunch', 'Takeaway Available', 'Delivery', 'Debit Card', 'Cash', 'Dinner', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Outdoor Seating', 'Pure Veg', 'Digital Payments Accepted']"
9,360°,https://www.zomato.com/jaipur/360°-3-c-scheme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Top Floor,JTN Anukampa Plaza, Near Raj Mandir, C Scheme, Jaipur",Jaipur,26.9148709137,75.80964747819999,1pm – 1am (Mon-Sun),4.4,"North Indian, Chinese, Continental, Finger Food, Momos","['Cash', 'Credit Card', 'Lunch', 'Dinner', 'Takeaway Available', 'Debit Card', 'DJ', 'Nightlife', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Wifi', 'Live Sports Screening', 'Fullbar', 'Live Music', 'Air Conditioned', 'Smoking Area', 'Rooftop']"
10,Youniverse,https://www.zomato.com/jaipur/youniverse-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Rooftop At Hotel Royal Empire 83, Sundar Nagar, Girdhar Marg, Malviya Nagar, Jaipur",Jaipur,26.8475791133,75.80613680180001,2pm – 2am (Mon-Sun),4.1,"North Indian, Mexican, Italian","['Takeaway Available', 'Dinner', 'Credit Card', 'Debit Card', 'Cash', 'Fullbar', 'Wifi', 'City View', 'Rooftop', 'Nightlife', 'Table booking recommended', 'Free Parking', 'Outdoor Seating', 'Smoking Area']"
11,Mama's Parantha,https://www.zomato.com/jaipur/mamas-parantha-mansarovar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"10, Swarn Path, Mansarovar, Jaipur",Jaipur,26.8725217043,75.7582724467,9:30 AM to 11 PM,4.0,"North Indian, Fast Food","['Lunch', 'Delivery', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Outdoor Seating', 'Digital Payments Accepted', 'Pure Veg', 'Indoor Seating']"
12,M.M. Khan Hotel,https://www.zomato.com/jaipur/m-m-khan-hotel-pink-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"115, Ramganj Bazaar, Pink City, Jaipur",Jaipur,26.9216585746,75.83148099479999,7 AM to 11:30 PM,4.1,"North Indian, Mughlai","['Dinner', 'Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Halal', 'Air Conditioned']"
13,Burger King,https://www.zomato.com/jaipur/burger-king-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"GT Central Mall, Malviya Nagar, Jaipur",Jaipur,26.8562504659,75.80611366779999,11 AM to 11 PM (Mon-Sun),3.9,"Burger, Fast Food, Beverages","['Dinner', 'Cash', 'Delivery', 'Credit Card', 'Mall Parking', 'Lunch', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Self Service']"
14,Chool,https://www.zomato.com/jaipur/chool-c-scheme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"S 55, Ashok Marg, Behind Raj Mandir, C Scheme, Jaipur",Jaipur,26.9137130394,75.8097644895,11am – 1am (Mon-Sun),4.9,"Cafe, North Indian, Fast Food, Chinese, Street Food","['Lunch', 'Takeaway Available', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Outdoor Seating', 'Table booking recommended', 'Available for Functions', 'Kid Friendly', 'Sneakpeek', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned', 'Pure Veg']"
15,Thali and More,https://www.zomato.com/jaipur/thali-and-more-c-scheme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"C-46 B, Sarojini Marg, Above Punjab National Bank, C Scheme, Jaipur",Jaipur,26.9108339976,75.80542568119999,11 AM to 11 PM,4.3,"North Indian, Rajasthani","['Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted']"
16,Playboy Club,https://www.zomato.com/jaipur/playboy-club-c-scheme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"K 12, Level 8, Aarcade, Malviya Marg, C Scheme, Jaipur",Jaipur,26.9147803291,75.8020025119,5pm – 2am (Mon-Sun),4.3,"Finger Food, Continental, Asian, North Indian, Mexican, Italian","['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Serves Alcohol', 'Credit Card', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Digital Payments Accepted', 'Private Dining Area Available', 'Live Entertainment', 'Nightlife', 'Fullbar', 'Live Music', 'Rooftop', 'Restricted Entry', 'Air Conditioned', 'Smoking Area', 'DJ', 'Dance Floor']"
17,The Barbeque Company,https://www.zomato.com/jaipur/the-barbeque-company-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Floor 6 & 7, GT Square Building, Opposite Gaurav Towers, Malviya Nagar, Jaipur",Jaipur,26.850888855900003,75.8115737954,"12 Noon to 3:30 PM, 6:30 PM to 11 PM",4.9,"North Indian, Chinese, BBQ","['Lunch', 'Mall Parking', 'Credit Card', 'Debit Card', 'Dinner', 'Takeaway Available', 'Table booking recommended', 'Free Parking', 'Live Music', 'Indoor Seating', 'Air Conditioned', 'Buffet', 'Desserts and Bakes', 'Live Sports Screening']"
18,Mahadev Dhaba,https://www.zomato.com/jaipur/mahadev-dhaba-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"14 A, Kardhani Shopping Centre, Malviya Nagar, Jaipur",Jaipur,26.8548449198,75.8134692907,11AM to 11:30PM (Mon-Sun),3.4,North Indian,"['Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']"
19,Swastik Pavitra Bhojnalaya,https://www.zomato.com/jaipur/swastik-pavitra-bhojnalaya-adarsh-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Frontier Colony, Sewa Sadan Marg, Near Apex Hotel, Adarsh Nagar, Jaipur",Jaipur,26.899528489,75.832413733,11 AM to 12 Midnight,3.9,North Indian,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted']"
20,Fumo Attico,https://www.zomato.com/jaipur/fumo-attico-gopalbari?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"8th Floor, ARG Corporate Park, Ajmer Road, Gopalbari, Jaipur",Jaipur,26.9145869022,75.7937342674,12 Noon to 12 Midnight,4.4,"Italian, North Indian","['Takeaway Available', 'Credit Card', 'Dinner', 'Serves Alcohol', 'Cash', 'Debit Card', 'Lunch', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Smoking Area', 'Free Parking', 'Nightlife', 'Outdoor Seating', 'Rooftop', 'Air Conditioned', 'Wifi', 'Pure Veg', 'Sneakpeek', 'Live Sports Screening', 'Fullbar', 'Indoor Seating']"
21,Kake Di Hatti V.T. Road,https://www.zomato.com/jaipur/kake-di-hatti-v-t-road-mansarovar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 1-2, VT Towers, Opposite Metromass Hospital, VT Road, Shiprapath, Mansarovar, Jaipur",Jaipur,26.8669708078,75.769482404,10am – 2am (Mon-Sun),3.6,"South Indian, Chinese, North Indian","['Lunch', 'Delivery', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Live Sports Screening', 'Outdoor Seating', 'Table booking recommended', 'Air Conditioned', 'Smoking Area', 'Pure Veg', 'Valet Parking Available', 'Indoor Seating', 'Digital Payments Accepted', 'Wifi']"
22,Amritsar House,https://www.zomato.com/jaipur/amritsar-house-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"83, Sundar Nagar, Girdhar Marg, Near Malviya Nagar, Jaipur",Jaipur,26.8476000529,75.8061914518,11 AM – 11 PM,4.3,"North Indian, Chinese, Mughlai, Fast Food, Biryani","['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Valet Parking Available', 'Indoor Seating', 'Digital Payments Accepted', 'Fullbar', 'Table booking recommended', 'Air Conditioned']"
23,Hotel Mini Mahal,https://www.zomato.com/jaipur/hotel-mini-mahal-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2, Durga Vatika, Near Trimurti Appartment, Model Town, Malviya Nagar, Jaipur",Jaipur,26.8447369762,75.8216037601,9am – 11pm (Mon-Sun),4.0,"North Indian, Fast Food","['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Delivery', 'Breakfast', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']"
24,Shri Hari Pavitra Bhojanalaya,https://www.zomato.com/jaipur/shri-hari-pavitra-bhojanalaya-sindhi-camp?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Sindhi Camp Bus Stand, Sindhi Camp, Jaipur",Jaipur,26.922904554,75.8008592203,7 AM to 12 Midnight,3.7,North Indian,"['Cash', 'Lunch', 'Takeaway Available', 'Breakfast', 'Dinner', 'Indoor Seating', 'Pure Veg', 'Table booking not available']"
25,GVD Soni's Cafe,https://www.zomato.com/jaipur/gvd-sonis-cafe-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 2, Shopping Centre, Mahesh Marg, D-Block, Malviya Nagar, Jaipur",Jaipur,26.8530711369,75.8069441468,9 AM to 10 PM,4.1,Cafe,"['Lunch', 'Takeaway Available', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating', 'Pure Veg']"
26,De Thali,https://www.zomato.com/jaipur/de-thali-mansarovar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 8, Gopal Pura Ridhi Sidhi Link Road, Gopal Pura, Mansarovar, Jaipur",Jaipur,26.873293006100003,75.7760484517,12 Noon to 2 AM,4.0,North Indian,"['Dinner', 'Lunch', 'Takeaway Available', 'Credit Card', 'Cash', 'Debit Card', 'Indoor Seating', 'Pure Veg', 'Digital Payments Accepted']"
27,Roll Express,https://www.zomato.com/jaipur/roll-express-mansarovar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 18, Sector 7, Shopping Centre, Patel Marg, Madhyam Marg, Mansarovar, Jaipur",Jaipur,26.8529290535,75.7674046978,"11 AM to 1 AM (Mon, Sun), 11 AM to 11 PM (Tue-Sat)",3.8,Rolls,"['Dinner', 'Lunch', 'Cash', 'Credit Card', 'No Seating Available', 'Takeaway Available', 'Debit Card', 'Digital Payments Accepted']"
28,Stepout Cafe,https://www.zomato.com/jaipur/stepout-cafe-c-scheme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"P-14, Sehdev Marg, Ashok Nagar, C Scheme, Jaipur",Jaipur,26.905939458,75.80208532510001,8:30am – 10:30pm (Mon-Sun),4.4,"Cafe, Italian, Lebanese, Mexican, Continental, Pizza","['Lunch', 'Cash', 'Credit Card', 'Breakfast', 'Dinner', 'Takeaway Available', 'Debit Card', 'Free Parking', 'Outdoor Seating', 'Table booking recommended', 'Air Conditioned', 'Wifi', 'Free Wifi', 'Gaming Area', 'Indoor Seating', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area', 'All Day Breakfast']"
29,Mohan Dhaba,https://www.zomato.com/jaipur/mohan-dhaba-adarsh-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"55, Bees Dukan, Adarsh Nagar, Jaipur",Jaipur,26.902127065300004,75.826240629,"11am – 4pm, 7pm – 11pm (Mon, Tue, Thu, Fri, Sat, Sun), Closed (Wed)",4.2,North Indian,"['Cash', 'Dinner', 'Credit Card', 'Lunch', 'Debit Card', 'Takeaway Available', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']"
30,Thaggu Ke Samose,https://www.zomato.com/jaipur/thaggu-ke-samose-chitrakoot?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 10, Gulab Market, Near Akshardham Mandir Chowk, Chitrakoot, Jaipur",Jaipur,26.9015784122,75.7387918979,9 AM to 9 PM,4.1,Street Food,"['Standing Tables', 'Takeaway Available', 'Breakfast', 'Cash', 'Digital Payments Accepted', 'Pure Veg']"
31,Muhammadi Palace,https://www.zomato.com/jaipur/muhammadi-palace-sindhi-camp?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"76 & 77, Khetari House Road, Outside Chandpole, Sindhi Camp, Jaipur",Jaipur,26.9278632246,75.8090858907,"9am – 12midnight (Mon, Wed, Thu, Fri, Sat, Sun), 9pm – 12midnight (Tue)",3.8,"North Indian, Mughlai, Kebab","['Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Air Conditioned', 'Table Reservation Not Required', 'Table booking recommended']"
32,Burger King,https://www.zomato.com/jaipur/burger-king-1-jhotwara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Triton Mall, Jhotwara, Jaipur",Jaipur,26.941256643600003,75.7704402879,11 AM to 11 PM,3.8,"Burger, Fast Food, Beverages","['Debit Card', 'Takeaway Available', 'Dinner', 'Delivery', 'Mall Parking', 'Lunch', 'No Alcohol Available', 'Cash', 'Credit Card', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Digital Payments Accepted', 'Self Service', 'Air Conditioned']"
33,Fat Lulu's,https://www.zomato.com/jaipur/fat-lulus-c-scheme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"A-5, Ground Floor 1-1, Suryavanshi Pearl, Chomu House, Sardar Patal Marg, C Scheme, Jaipur",Jaipur,26.9109625545,75.7952812314,"12noon – 2am (Mon-Sat),9:30am – 2am (Sun)",4.3,"Continental, Cafe, Italian, Burger","['Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Delivery', 'Credit Card', 'Live Sports Screening', 'Wine', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Wheelchair Accessible', 'Valet Parking Available', 'Beer', 'Digital Payments Accepted']"
34,Sethi Tikka Kabab Curry,https://www.zomato.com/jaipur/sethi-tikka-kabab-curry-1-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Gold Souk Building, Near Jawahar Circle, Malviya Nagar, Jaipur",Jaipur,26.8408396534,75.80854006109999,11 AM to 12 Midnight,4.1,"North Indian, Chinese, Mughlai","['Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Outdoor Seating', 'Air Conditioned', 'Wifi', 'Indoor Seating']"
35,Kaleidoscope,https://www.zomato.com/jaipur/kaleidoscope-c-scheme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"A2/2, Tilak Marg, C Scheme, Jaipur",Jaipur,26.9077868569,75.8018928766,"11 AM to 11 PM (Mon-Fri), 11 AM to 11:30 PM (Sat-Sun)",4.2,"Cafe, North Indian, Italian, Chinese","['Lunch', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Credit Card', 'Valet Parking Available', 'Indoor Seating', 'Free Wifi', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area', 'Outdoor Seating', 'Table booking recommended', 'Air Conditioned', 'Wifi']"
36,Domino's Pizza,https://www.zomato.com/jaipur/dominos-pizza-mansarovar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot B, Mansarovar Plaza, Madhyam Marg, Sector 7, Agarwal Farm, Mansarovar, Jaipur",Jaipur,26.8540579379,75.7666865364,10:57 AM to 11 PM,3.6,"Pizza, Fast Food","['No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Sodexo', 'Digital Payments Accepted', 'Indoor Seating', 'Ticket Restaurant', 'Air Conditioned']"
37,RETRO,https://www.zomato.com/jaipur/retro-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"House 3 & 4, SL Marg, Lal Bahadur Nagar, Malviya Nagar, Jaipur",Jaipur,26.849421921100003,75.8016697386,11 AM to 11 PM,4.5,"North Indian, Fast Food, Italian, Mexican","['Takeaway Available', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Lunch', 'Buffet', 'Live Sports Screening', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Pure Veg', 'Brunch', 'Valet Parking Available', 'Live Music', 'Free Wifi', 'Air Conditioned', 'Smoking Area']"
38,Rasoi Restaurant,https://www.zomato.com/jaipur/rasoi-restaurant-vidhyadhar-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"G 5, Shubham Apartment, RTO Office Road, Central Spine, Vidhyadhar Nagar, Jaipur",Jaipur,26.957577198800003,75.7782445103,"11 AM to 4 PM, 6 PM to 11 PM",4.1,North Indian,"['Cash', 'Lunch', 'Dinner', 'No Alcohol Available', 'Takeaway Available', 'Pure Veg', 'Indoor Seating', 'Digital Payments Accepted']"
39,Tapri Central,https://www.zomato.com/jaipur/tapri-central-c-scheme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"B4 E, 3rd Floor, Surana Jewellers, Opposite Central Park, C Scheme, Jaipur",Jaipur,26.8914007876,75.8036768809,"7:30 AM to 10:30 PM (Mon, Wed-Sun), 12:30 PM to 10:30 PM (Tue)",4.6,"Cafe, Fast Food","['Breakfast', 'Lunch', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Free Wifi', 'Air Conditioned', 'Wifi', 'Pure Veg', 'Outdoor Seating', 'Digital Payments Accepted', 'Indoor Seating']"
40,Chokhi Dhani,https://www.zomato.com/jaipur/chokhi-dhani-tonk-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Chokhi Dhani Village Resort, 12 Mile, Tonk Road, Jaipur",Jaipur,26.7665028148,75.837245062,6pm – 11pm (Mon-Sun),4.2,Rajasthani,"['No Alcohol Available', 'Cash', 'Dinner', 'Credit Card', 'Debit Card', 'Live Music', 'Buffet', 'Indoor Seating']"
41,Hanuman Dhaba,https://www.zomato.com/jaipur/hanuman-dhaba-sikar-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 31- 32, Radha Govind Colony, Dehar Ka Balaji, Sikar Road, Jaipur",Jaipur,26.9535570529,75.77158391479999,10AM to 12Midnight (Mon-Sun),3.9,North Indian,"['No Alcohol Available', 'Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Digital Payments Accepted', 'Indoor Seating', 'Pure Veg']"
42,Café Bae,https://www.zomato.com/jaipur/café-bae-bais-godam?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Las Vegas, A1, 21 Sehkar Marg, Bais Godam, Jaipur",Jaipur,26.8998023724,75.7928876951,"8am – 1am (Mon-Sat),9am – 1am (Sun)",4.6,"Cafe, Continental, Thai","['Dinner', 'Lunch', 'Takeaway Available', 'Debit Card', 'Breakfast', 'Cash', 'Credit Card', 'Air Conditioned', 'Wine', 'Wheelchair Accessible', 'Valet Parking Available', 'Table booking recommended', 'Indoor Seating', 'Outdoor Seating', 'Beer', 'Wifi']"
43,Coffee Culture,https://www.zomato.com/jaipur/coffee-culture-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"H 12 & 13, Lal Bahadur Nagar, Main SL Marg, Opposite Genpact, Malviya Nagar, Jaipur",Jaipur,26.8492871731,75.8020725846,"12midnight – 2am, 11am – 12midnight (Mon-Sun)",4.1,"Cafe, Chinese, Italian, Mexican","['Breakfast', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area', 'Pure Veg', 'Free Parking', 'Indoor Seating', 'Air Conditioned', 'Live Sports Screening', 'Free Wifi']"
44,Domino's Pizza,https://www.zomato.com/jaipur/dominos-pizza-vidhyadhar-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"G 11-14 & G 87-90, Ground Floor, Alankar Plaza, Central Spine, Vidyadhar Nagar, Jaipur",Jaipur,26.9637183133,75.78052572909999,10:57 AM to 11 PM,3.6,"Pizza, Fast Food","['Delivery', 'No Alcohol Available', 'Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Lunch', 'Takeaway Available', 'Digital Payments Accepted', 'Sodexo', 'Indoor Seating', 'Air Conditioned']"
45,Cafe LazyMojo,https://www.zomato.com/jaipur/cafe-lazymojo-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"H 1, Lal Bahadur Nagar, S.L Marg, Malviya Nagar, Jaipur",Jaipur,26.849648823800003,75.80060072239999,11:30 AM to 10:30 PM,4.3,"Cafe, Italian, Continental","['Cash', 'Debit Card', 'Dinner', 'Takeaway Available', 'Lunch', 'Credit Card', 'Table booking recommended', 'Air Conditioned', 'Smoking Area', 'Outdoor Seating', 'Indoor Seating', 'Free Wifi']"
46,Rominus Pizza And Burger,https://www.zomato.com/jaipur/rominus-pizza-and-burger-mansarovar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1st Floor, 90/12, Madhyam Marg, Near Patel Chowk, Mansarovar, Jaipur",Jaipur,26.8518680595,75.7676870003,11 AM to 11 PM,3.8,"Pizza, Fast Food","['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned']"
47,KFC,https://www.zomato.com/jaipur/kfc-1-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Food Court, 3rd Floor, World Trade Park, JLN Marg, Malviya Nagar, Jaipur",Jaipur,26.8534351684,75.8051651716,11 AM to 11 PM,3.9,"Burger, Fast Food","['Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Lunch', 'Mall Parking', 'Wheelchair Accessible', 'Indoor Seating', 'Air Conditioned', 'Self Service', 'Sodexo', 'Digital Payments Accepted']"
48,Marky Momos,https://www.zomato.com/jaipur/marky-momos-raja-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"304/4, Raja Park, Jaipur",Jaipur,26.8941825474,75.82597643140001,12 Noon to 4 AM,4.1,"Chinese, Fast Food, Momos","['Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted']"
